Accrued Expense,Adopted,Agency,CBnum,Budget Code,Budget Name,Cash Expense,Department,Encumbered,Expense Category,Modified,Post Adjustments,Pre-Encumbered,Year
0,10566,Brooklyn Community Board # 15,315,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,10566,0,0,2017
0,6000,Queens Community Board # 13,413,1000,CONVERSION NAME,10500,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,10500,0,0,2017
0,5000,Manhattan Community Board # 10,110,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,10490,0,0,2017
0,2000,Queens Community Board # 9,409,1000,CONVERSION NAME,1798.7,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,10300,0,0,2017
0,0,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,9846.5,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,10156,0,0,2017
0,2000,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,10000,OTHER THAN PERSONAL SERVICES,0,POSTAGE,10097,0,0,2017
0,3000,Bronx Community Board # 9,209,1000,CONVERSION NAME,10000.08,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,10009,0,0,2017
0,0,Manhattan Community Board # 9,109,1000,CONVERSION NAME,10000,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,10000,0,0,2017
0,3000,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,4575.88,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,10000,0,0,2017
0,10000,Manhattan Community Board # 8,108,1000,CONVERSION NAME,10000,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,10000,0,0,2017
0,0,Brooklyn Community Board # 6,306,1000,CONVERSION NAME,9939,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,9940,0,0,2017
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,9899.78,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,9900,0,0,2017
0,2000,Brooklyn Community Board # 9,309,1000,OPERATIONS,9315.33,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,9800,0,0,2017
0,8500,Manhattan Community Board # 10,110,1000,CONVERSION NAME,8555.9,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,9757,0,0,2017
0,7713,Manhattan Community Board # 8,108,1000,CONVERSION NAME,6083.99,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,9713,0,0,2017
0,8000,Staten Island Community Board # 2,502,1000,CONVERSION NAME,8745,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,9675,0,0,2017
0,1500,Queens Community Board # 1,401,1000,CONVERSION NAME,9280.84,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,9605,0,0,2017
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,9338.12,OTHER THAN PERSONAL SERVICES,0,MAINT & OPER OF INFRASTRUCTURE,9339,0,0,2017
0,2000,Brooklyn Community Board # 3,303,1000,CONVERSION NAME,2000,OTHER THAN PERSONAL SERVICES,0,POSTAGE,9327,0,0,2017
0,9270,Brooklyn Community Board # 9,309,4000,RENT,0,RENT AND ENERGY,0,CONTRACTUAL SERVICES-GENERAL,9270,0,0,2017
0,24150,Queens Community Board # 10,410,1000,CONVERSION NAME,5746.84,PERSONAL SERVICES,0,UNSALARIED,9150,0,0,2017
0,7699,Bronx Community Board # 10,210,4000,RENT AND ENERGY,9129,RENT AND ENERGY,0,HEAT LIGHT & POWER,9129,0,0,2017
0,2000,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,2420.46,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,9070,0,0,2017
0,10000,Brooklyn Community Board # 15,315,1000,CONVERSION NAME,3896.7,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,9000,0,0,2017
0,5000,Brooklyn Community Board # 10,310,1000,CONVERSION NAME,8997.5,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,9000,0,0,2017
0,1200,Queens Community Board # 10,410,1000,CONVERSION NAME,8623.02,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,8628,0,0,2017
0,300,Bronx Community Board # 7,207,1000,CONVERSION NAME,6809.82,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,8625,0,0,2017
0,8411,Brooklyn Community Board # 6,306,4000,RENT,0,RENT,0,RENTALS - LAND BLDGS & STRUCTS,8411,0,0,2017
0,18400,Bronx Community Board # 7,207,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,8400,0,0,2017
0,140,Staten Island Community Board # 1,501,1000,CONVERSION NAME,8394.72,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,8395,0,0,2017
0,2000,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,5084.3,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,8375,0,0,2017
0,3920,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,7747,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,8370,0,0,2017
0,1800,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,4956.77,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,8333,0,0,2017
0,500,Brooklyn Community Board # 5,305,1000,CONVERSION NAME,5782.22,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,8200,0,0,2017
0,0,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,8000,OTHER THAN PERSONAL SERVICES,0,POSTAGE,8000,0,0,2017
0,0,Manhattan Community Board # 3,103,1000,CONVERSION NAME,7922.5,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,7923,0,0,2017
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,7889.05,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,7895,0,0,2017
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,7587.05,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,7700,0,0,2017
0,7025,Brooklyn Community Board # 1,301,4000,RENT AND ENERGY,7555,RENT AND ENERGY,0,HEAT LIGHT & POWER,7555,0,0,2017
0,7500,Bronx Community Board # 4,204,4000,RENT,7305,RENT,0,RENTALS - LAND BLDGS & STRUCTS,7500,0,0,2017
0,0,Manhattan Community Board # 10,110,1000,CONVERSION NAME,5243.47,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,7500,0,0,2017
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,7177.6,PERSONAL SERVICES,0,UNSALARIED,7500,0,0,2017
0,7514,Brooklyn Community Board # 8,308,4000,RENT,7107.89,RENT AND ENERGY,0,HEAT LIGHT & POWER,7422,0,0,2017
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,7346.69,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,7418,0,0,2017
0,7616,Brooklyn Community Board # 12,312,4000,RENT,7119.86,RENT AND ENERGY,0,HEAT LIGHT & POWER,7296,0,0,2017
0,5527,Queens Community Board # 3,403,1000,CONVERSION NAME,6248.06,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,7279,0,0,2017
0,0,Manhattan Community Board # 10,110,1000,CONVERSION NAME,6565.34,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,7265,0,0,2017
0,11269,Staten Island Community Board # 3,503,4000,RENT,5126.94,RENT AND ENERGY,0,HEAT LIGHT & POWER,7247,0,0,2017
0,7020,Queens Community Board # 8,408,4000,RENT,7114.33,RENT,0,HEAT LIGHT & POWER,7247,0,0,2017
0,5500,Manhattan Community Board # 7,107,1000,CONVERSION NAME,6943.49,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,7211,0,0,2017
0,15000,Manhattan Community Board # 12,112,1000,CONVERSION NAME,5683.74,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,7200,0,0,2017
0,7128,Manhattan Community Board # 7,107,4000,RENT AND ENERGY,6946.82,RENT,0,HEAT LIGHT & POWER,7020,0,0,2017
0,1000,Manhattan Community Board # 12,112,1000,CONVERSION NAME,6301.85,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,7000,0,0,2017
0,0,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,5887.24,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,7000,0,0,2017
0,0,Manhattan Community Board # 10,110,1000,CONVERSION NAME,5410.75,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,7000,0,0,2017
0,26000,Brooklyn Community Board # 12,312,1000,CONVERSION NAME,6899,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,6899,0,0,2017
0,6800,Bronx Community Board # 7,207,1000,CONVERSION NAME,4200,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,6800,0,0,2017
0,268,Bronx Community Board # 7,207,1000,CONVERSION NAME,5970,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,6768,0,0,2017
0,2000,Bronx Community Board # 4,204,1000,CONVERSION NAME,6179,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,6700,0,0,2017
0,6000,Queens Community Board # 12,412,1000,CONVERSION NAME,6397.75,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,6600,0,0,2017
0,6502,Bronx Community Board # 2,202,1000,CONVERSION NAME,5069.55,OTHER THAN PERSONAL SERVICES,0,LEASING OF DATA PROC EQUIP,6502,0,0,2017
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,6500,OTHER THAN PERSONAL SERVICES,0,POSTAGE,6500,0,0,2017
0,0,Brooklyn Community Board # 12,312,1000,CONVERSION NAME,6499.83,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,6500,0,0,2017
0,0,Brooklyn Community Board # 7,307,1000,CONVERSION NAME,6467.5,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,6468,0,0,2017
0,6366,Queens Community Board # 1,401,1000,CONVERSION NAME,5473.16,PERSONAL SERVICES,0,UNSALARIED,6366,0,0,2017
0,300,Bronx Community Board # 11,211,1000,CONVERSION NAME,6225.43,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,6281,0,0,2017
0,5935,Brooklyn Community Board # 14,314,4000,RENT,6174.36,RENT AND ENERGY,0,HEAT LIGHT & POWER,6261,0,0,2017
0,8706,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,6220,0,0,2017
0,1600,Queens Community Board # 10,410,1000,CONVERSION NAME,6202,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,6202,0,0,2017
0,4900,Brooklyn Community Board # 3,303,1000,CONVERSION NAME,5839.5,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,6100,0,0,2017
0,4000,Brooklyn Community Board # 3,303,1000,CONVERSION NAME,5383.69,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,6072,0,0,2017
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,5911.2,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,6071,0,0,2017
0,36062,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,6062,0,0,2017
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,2170,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,6000,0,0,2017
0,6000,Bronx Community Board # 4,204,1000,CONVERSION NAME,3725.02,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,6000,0,0,2017
0,0,Bronx Community Board # 4,204,1000,CONVERSION NAME,5627.78,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,6000,0,0,2017
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,6000,OTHER THAN PERSONAL SERVICES,0,POSTAGE,6000,0,0,2017
0,7000,Queens Community Board # 4,404,1000,CONVERSION NAME,2605.91,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,6000,0,0,2017
0,6270,Manhattan Community Board # 1,101,4000,RENT AND ENERGY,5923.48,RENT AND ENERGY,0,HEAT LIGHT & POWER,5999,0,0,2017
0,695,Brooklyn Community Board # 1,301,1000,OPERATIONS,5947.32,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,5954,0,0,2017
0,0,Manhattan Community Board # 10,110,1000,CONVERSION NAME,5608.45,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,5888,0,0,2017
0,0,Brooklyn Community Board # 5,305,1000,CONVERSION NAME,3717.8,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,5870,0,0,2017
0,4896,Queens Community Board # 9,409,1000,CONVERSION NAME,4704.93,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,5815,0,0,2017
0,0,Manhattan Community Board # 3,103,2000,GRANT MONIES,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,5751,0,0,2017
0,5719,Bronx Community Board # 4,204,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,5719,0,0,2017
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,4989.69,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,5700,0,0,2017
0,2500,Queens Community Board # 8,408,1000,CONVERSION NAME,5688.34,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,5689,0,0,2017
0,0,Bronx Community Board # 5,205,2000,Economic Community Development Study,1890,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,5682,0,0,2017
0,5358,Queens Community Board # 7,407,4000,RENT,5600,RENT,0,HEAT LIGHT & POWER,5600,0,0,2017
0,1060,Queens Community Board # 2,402,1000,CONVERSION NAME,5267.74,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,5580,0,0,2017
0,649,Bronx Community Board # 2,202,1000,CONVERSION NAME,4500,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,5549,0,0,2017
0,5138,Bronx Community Board # 11,211,4000,RENT AND ENERGY,5513,RENT,0,HEAT LIGHT & POWER,5513,0,0,2017
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,3428.86,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,5500,0,0,2017
0,5178,Brooklyn Community Board # 9,309,4000,RENT,5470,RENT AND ENERGY,0,HEAT LIGHT & POWER,5470,0,0,2017
0,1500,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,4594.65,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,5468,0,0,2017
0,5500,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,4500,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,5400,0,0,2017
0,26398,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,5398,0,0,2017
0,6225,Manhattan Community Board # 3,103,4000,RENT AND ENERGY,4758.81,RENT AND ENERGY,0,HEAT LIGHT & POWER,5391,0,0,2017
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,5360,0,0,2017
0,5356,Manhattan Community Board # 11,111,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,HEAT LIGHT & POWER,5356,0,0,2017
0,0,Staten Island Community Board # 1,501,1000,CONVERSION NAME,5280,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,5280,0,0,2017
0,3000,Queens Community Board # 1,401,1000,CONVERSION NAME,5211.68,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,5257,0,0,2017
0,6353,Queens Community Board # 11,411,1000,CONVERSION NAME,5239.51,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,5253,0,0,2017
0,5200,Staten Island Community Board # 2,502,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,5200,0,0,2017
0,4917,Brooklyn Community Board # 13,313,4000,RENT,5051.37,RENT,0,HEAT LIGHT & POWER,5161,0,0,2017
0,4827,Bronx Community Board # 3,203,4000,RENT AND ENERGY,5151,RENT,0,HEAT LIGHT & POWER,5151,0,0,2017
0,1000,Bronx Community Board # 7,207,1000,CONVERSION NAME,4535.25,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,5150,0,0,2017
0,0,Manhattan Community Board # 11,111,1000,CONVERSION NAME,112.01,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,5129,0,0,2017
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,1086.8,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,5110,0,0,2017
0,5447,Bronx Community Board # 7,207,4000,RENT AND ENERGY,4826.55,RENT AND ENERGY,0,HEAT LIGHT & POWER,5104,0,0,2017
0,4544,Manhattan Community Board # 11,111,1000,CONVERSION NAME,4714.9,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,5069,0,0,2017
0,0,Manhattan Community Board # 10,110,1000,CONVERSION NAME,5050,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,5050,0,0,2017
0,3547,Brooklyn Community Board # 17,317,4000,RENT,4435.54,RENT AND ENERGY,0,HEAT LIGHT & POWER,5036,0,0,2017
0,500,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,4384,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,5010,0,0,2017
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,3850,OTHER THAN PERSONAL SERVICES,0,PAYMTS FR CULT PROGS /SERVICES,5000,0,0,2017
0,0,Bronx Community Board # 2,202,1000,CONVERSION NAME,4854.96,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,5000,0,0,2017
0,5000,Manhattan Community Board # 12,112,1000,CONVERSION NAME,5000,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,5000,0,0,2017
0,0,Brooklyn Community Board # 9,309,1000,OPERATIONS,4592.69,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,5000,0,0,2017
0,5000,Brooklyn Community Board # 5,305,1000,CONVERSION NAME,1341,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,5000,0,0,2017
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,2733.46,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,5000,0,0,2017
0,7000,Brooklyn Community Board # 11,311,1000,CONVERSION NAME,3040.41,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,5000,0,0,2017
0,5000,Brooklyn Community Board # 15,315,1000,CONVERSION NAME,2274,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,5000,0,0,2017
0,0,Brooklyn Community Board # 9,309,1000,OPERATIONS,4630.15,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,5000,0,0,2017
0,5000,Brooklyn Community Board # 15,315,1000,CONVERSION NAME,5000,OTHER THAN PERSONAL SERVICES,0,POSTAGE,5000,0,0,2017
0,1700,Brooklyn Community Board # 8,308,1000,CONVERSION NAME,4502.12,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,4949,0,0,2017
0,5163,Bronx Community Board # 12,212,4000,RENT AND ENERGY,4878.14,RENT AND ENERGY,0,HEAT LIGHT & POWER,4941,0,0,2017
0,14737,Manhattan Community Board # 6,106,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,4937,0,0,2017
0,400,Brooklyn Community Board # 14,314,1000,CONVERSION NAME,4876.09,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4878,0,0,2017
0,5328,Queens Community Board # 13,413,4000,RENT,4651.03,RENT,0,HEAT LIGHT & POWER,4872,0,0,2017
0,3181,Manhattan Community Board # 2,102,1000,CONVERSION NAME,4836.84,OTHER THAN PERSONAL SERVICES,0,LEASING OF DATA PROC EQUIP,4837,0,0,2017
0,2400,Queens Community Board # 1,401,1000,CONVERSION NAME,4589.57,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,4800,0,0,2017
0,5820,Queens Community Board # 4,404,1000,CONVERSION NAME,4710.18,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,4745,0,0,2017
0,4525,Bronx Community Board # 3,203,1000,CONVERSION NAME,4584.48,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,4715,0,0,2017
0,4424,Manhattan Community Board # 11,111,4000,RENT AND ENERGY,4707,RENT AND ENERGY,0,HEAT LIGHT & POWER,4707,0,0,2017
0,0,Bronx Community Board # 2,202,1000,CONVERSION NAME,1986.01,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,4700,0,0,2017
0,2500,Queens Community Board # 5,405,1000,CONVERSION NAME,3942.67,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4700,0,0,2017
0,2093,Queens Community Board # 13,413,1000,CONVERSION NAME,4696,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,4696,0,0,2017
0,6000,Manhattan Community Board # 10,110,1000,CONVERSION NAME,4248.35,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4660,0,0,2017
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,4614,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,4639,0,0,2017
0,3869,Queens Community Board # 12,412,4000,RENT,4606,RENT AND ENERGY,0,HEAT LIGHT & POWER,4606,0,0,2017
0,4525,Bronx Community Board # 7,207,1000,CONVERSION NAME,4525,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,4525,0,0,2017
0,4500,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,4500,0,0,2017
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,1511.84,OTHER THAN PERSONAL SERVICES,0,POSTAGE,4475,0,0,2017
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,4467,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4467,0,0,2017
0,0,Brooklyn Community Board # 3,303,1000,CONVERSION NAME,4428,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,4428,0,0,2017
0,4000,Bronx Community Board # 7,207,1000,CONVERSION NAME,2262.12,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,4420,0,0,2017
0,3984,Manhattan Community Board # 11,111,1000,CONVERSION NAME,3984,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,4316,0,0,2017
0,1300,Brooklyn Community Board # 12,312,1000,CONVERSION NAME,4296.97,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,4306,0,0,2017
0,2500,Queens Community Board # 3,403,1000,CONVERSION NAME,3357.66,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4300,0,0,2017
0,0,Brooklyn Community Board # 7,307,1000,CONVERSION NAME,4298.95,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,4299,0,0,2017
0,4226,Brooklyn Community Board # 2,302,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,LONGEVITY DIFFERENTIAL,4226,0,0,2017
0,1500,Brooklyn Community Board # 18,318,1000,CONVERSION NAME,4204.06,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,4209,0,0,2017
0,4200,Brooklyn Community Board # 18,318,1000,CONVERSION NAME,3850,OTHER THAN PERSONAL SERVICES,0,CLEANING SERVICES,4200,0,0,2017
0,4200,Queens Community Board # 10,410,4000,RENT,0,RENT,0,HEAT LIGHT & POWER,4200,0,0,2017
0,500,Brooklyn Community Board # 13,313,1000,CONVERSION NAME,946,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,4130,0,0,2017
0,19201,Bronx Community Board # 9,209,1000,CONVERSION NAME,4112.77,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,4113,0,0,2017
0,275,Brooklyn Community Board # 12,312,1000,CONVERSION NAME,4050,OTHER THAN PERSONAL SERVICES,0,MAINT & OPER OF INFRASTRUCTURE,4053,0,0,2017
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,941.16,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,4000,0,0,2017
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,3850,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,4000,0,0,2017
0,0,Brooklyn Community Board # 5,305,1000,CONVERSION NAME,3500.17,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,4000,0,0,2017
0,4000,Brooklyn Community Board # 10,310,4000,RENT,0,RENT AND ENERGY,0,CONTRACTUAL SERVICES-GENERAL,4000,0,0,2017
0,2000,Brooklyn Community Board # 9,309,1000,OPERATIONS,3041.45,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,4000,0,0,2017
0,0,Brooklyn Community Board # 9,309,1000,OPERATIONS,3885,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,4000,0,0,2017
0,4000,Brooklyn Community Board # 4,304,4000,RENT,0,RENT,0,CONTRACTUAL SERVICES-GENERAL,4000,0,0,2017
0,4000,Queens Community Board # 6,406,1000,CONVERSION NAME,3886.56,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,4000,0,0,2017
0,3999,Bronx Community Board # 3,203,1000,CONVERSION NAME,3793,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,3999,0,0,2017
0,13000,Queens Community Board # 1,401,1000,CONVERSION NAME,800,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,3990,0,0,2017
0,4031,Brooklyn Community Board # 11,311,4000,RENT,3577.21,RENT AND ENERGY,0,HEAT LIGHT & POWER,3949,0,0,2017
0,1500,Brooklyn Community Board # 4,304,1000,CONVERSION NAME,2422.3,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,3943,0,0,2017
0,3342,Manhattan Community Board # 9,109,4000,RENT AND ENERGY,3921,RENT AND ENERGY,0,HEAT LIGHT & POWER,3921,0,0,2017
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,293,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,3909,0,0,2017
0,3000,Brooklyn Community Board # 9,309,1000,OPERATIONS,1962,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,3900,0,0,2017
